,team,min,pts,fgm,fga,threepm,threepa,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,point_diff
1104,TOR,240,109,42,90,11,30,14,17,11,29,40,20,10,4,8,15,4
1105,WAS,240,105,43,85,11,33,8,10,11,34,45,29,3,3,18,16,-4
1106,BOS,240,105,37,82,11,37,20,23,8,34,42,25,7,7,12,24,-4
1107,POR,240,109,36,76,16,33,21,30,7,35,42,20,6,4,13,21,4
1108,ATL,240,110,38,68,14,33,20,24,6,30,36,26,3,1,18,17,2
1109,MIA,240,108,41,85,15,40,11,12,11,22,33,30,8,1,15,22,-2
1110,IND,265,121,41,95,15,35,24,34,13,35,48,23,12,3,18,23,4
1111,GSW,265,117,42,94,9,42,24,29,15,38,53,28,11,6,21,28,-4
1112,DAL,240,101,37,85,11,37,16,20,10,40,50,19,1,3,19,22,-8
1113,PHX,240,109,39,86,8,36,23,25,5,35,40,25,13,1,7,21,8
1114,NOP,240,102,38,76,11,28,15,22,3,32,35,27,10,2,12,26,11
1115,NYK,240,91,29,77,9,38,24,36,14,34,48,21,6,5,15,21,-11
1116,IND,240,111,44,90,11,30,12,15,14,34,48,28,6,8,13,22,7
1117,LAL,240,104,40,90,11,34,13,18,12,28,40,23,4,7,11,18,-7
1118,LAC,265,128,52,97,15,39,9,12,12,35,47,35,6,3,14,24,-2
1119,DEN,265,130,48,98,13,38,21,25,13,31,44,32,9,3,12,15,2
1120,DET,240,133,46,91,15,36,26,30,13,28,41,27,3,6,9,26,2
1121,SAC,240,131,44,84,12,27,31,44,8,27,35,22,4,8,7,17,-2
1122,HOU,240,116,41,96,22,45,12,17,12,32,44,24,4,3,9,18,5
1123,UTA,240,111,42,89,10,38,17,20,11,38,49,26,7,5,9,16,-5
1124,DAL,240,102,37,76,9,33,19,20,10,35,45,23,5,0,18,20,4
1125,TOR,240,98,35,91,8,32,20,25,16,28,44,17,11,1,12,21,-4
1126,OKC,240,96,38,98,8,31,12,15,14,32,46,20,5,2,15,14,-22
1127,SAS,240,118,47,96,15,40,9,14,11,39,50,32,9,13,9,17,22
1128,CLE,240,104,40,77,9,27,15,22,9,29,38,27,7,4,15,15,-13
1129,CHI,240,117,47,86,10,22,13,18,7,30,37,25,7,4,10,18,13
1130,ATL,240,134,45,86,15,38,29,33,8,31,39,34,7,9,12,23,12
1131,MIN,240,122,42,97,17,46,21,29,16,29,45,21,10,3,13,24,-12
1132,CHA,240,111,42,86,16,39,11,15,11,36,47,27,6,6,17,17,9
1133,BOS,240,102,39,90,14,46,10,13,8,30,38,27,8,3,14,20,-9
1134,POR,240,92,33,81,14,46,12,16,10,33,43,19,7,6,18,22,-12
1135,MIA,240,104,37,80,12,35,18,25,9,34,43,24,12,6,16,15,12
1136,BKN,240,119,47,89,8,25,17,20,7,29,36,23,5,4,15,25,1
1137,WAS,240,118,41,86,10,29,26,32,13,27,40,23,6,8,13,19,-1
1138,ORL,240,110,40,90,18,35,12,16,9,34,43,26,4,4,11,19,-13
1139,PHI,240,123,45,83,10,28,23,27,6,38,44,21,7,8,10,15,13
1140,MEM,240,114,44,106,9,40,17,25,16,31,47,26,10,8,10,20,-12
1141,MIL,240,126,46,97,13,37,21,22,13,43,56,29,7,6,15,21,12
1142,GSW,240,102,34,83,14,42,20,27,13,41,54,26,12,3,13,25,16
1143,DET,240,86,30,85,9,34,17,24,11,39,50,18,4,5,16,23,-16
1144,MIN,240,112,35,81,13,41,29,38,8,30,38,21,10,6,13,25,2
1145,NYK,240,110,37,80,12,38,24,33,11,33,44,21,6,7,18,30,-2
1146,OKC,240,102,36,83,11,35,19,24,5,37,42,20,10,2,13,23,-2
1147,DAL,240,104,35,88,12,37,22,28,11,36,47,28,10,7,11,19,2
1148,PHX,240,121,49,95,9,32,14,20,12,33,45,29,9,5,5,18,14
1149,SAS,240,107,41,92,9,30,16,22,13,34,47,21,3,2,12,16,-14
1150,MIA,240,104,38,83,9,24,19,22,13,36,49,20,11,8,12,18,5
1151,TOR,240,99,37,90,13,36,12,17,15,30,45,24,9,5,12,21,-5
1152,POR,240,98,37,90,7,34,17,18,11,44,55,20,9,8,17,17,10
1153,ORL,240,88,34,90,8,32,12,20,10,40,50,21,9,7,16,15,-10
1154,MIL,240,114,39,88,16,38,20,24,9,33,42,21,8,4,13,28,-7
1155,ATL,240,121,38,86,15,36,30,32,10,36,46,25,7,8,13,18,7
1156,NYK,240,87,32,80,12,34,11,21,14,39,53,22,7,4,15,19,-10
1157,CHA,240,97,36,86,14,39,11,17,6,33,39,23,6,2,7,14,10
1158,BOS,240,104,38,80,10,32,18,20,5,42,47,22,6,4,14,18,12
1159,NOP,240,92,36,87,9,30,11,18,8,33,41,23,10,4,12,15,-12
1160,CHI,240,106,40,92,13,31,13,15,9,34,43,24,10,7,18,15,-13
1161,MEM,240,119,47,92,10,25,15,20,10,38,48,29,14,7,18,13,13
1162,LAC,240,139,45,82,18,36,31,36,8,29,37,32,7,7,13,18,6
1163,IND,240,133,50,97,13,33,20,23,15,26,41,30,8,4,12,23,-6
1164,UTA,240,95,31,83,12,46,21,24,8,36,44,21,6,6,16,21,-6
1165,LAL,240,101,38,86,11,37,14,23,10,35,45,15,7,5,13,19,6
1166,BKN,240,107,41,83,12,30,13,18,8,27,35,27,11,4,14,22,-7
1167,CLE,240,114,42,81,11,32,19,21,8,32,40,26,7,3,16,14,7
1168,WAS,240,117,42,87,9,30,24,32,9,40,49,25,7,6,12,18,19
1169,PHI,240,98,35,86,7,26,21,25,10,32,42,19,9,3,12,26,-19
1170,SAC,240,112,41,91,12,38,18,24,7,30,37,26,16,2,12,24,-6
1171,HOU,240,118,41,76,16,40,20,24,4,43,47,22,6,3,23,20,6
1172,MIN,240,119,45,91,16,43,13,20,6,41,47,30,8,9,16,21,20
1173,GSW,240,99,32,82,13,42,22,29,7,40,47,20,6,3,15,17,-20
1174,DEN,240,102,42,95,11,43,7,8,6,33,39,32,5,2,9,22,-23
1175,UTA,240,125,44,84,15,39,22,29,9,42,51,26,8,5,9,16,23
1176,PHX,240,135,51,87,11,27,22,30,11,40,51,30,4,7,15,26,27
1177,DET,240,108,38,82,9,25,23,34,5,27,32,25,6,2,11,20,-27
1178,DAL,240,108,32,78,12,34,32,38,12,35,47,16,6,3,10,18,16
1179,ORL,240,92,37,77,7,26,11,16,5,32,37,16,7,3,17,26,-16
1180,DEN,240,133,47,91,23,40,16,17,9,42,51,35,9,2,6,17,37
1181,LAL,240,96,36,82,10,30,14,19,8,33,41,21,4,3,11,15,-37
1182,BOS,240,114,44,90,9,26,17,19,17,33,50,27,6,6,11,15,2
1183,CHI,240,112,44,87,12,29,12,15,7,25,32,31,3,3,6,19,-2
1184,LAC,240,94,38,100,12,38,6,8,21,33,54,24,8,4,15,21,-7
1185,SAS,240,101,34,83,11,37,22,27,15,39,54,19,6,5,15,12,7
1186,MIA,240,98,33,86,9,35,23,30,12,31,43,24,10,4,10,18,-11
1187,PHI,240,109,40,79,13,32,16,21,6,37,43,24,5,5,15,22,11
1188,OKC,240,102,36,83,10,27,20,22,14,37,51,17,4,5,16,21,-5
1189,CLE,240,107,40,87,9,35,18,25,11,26,37,28,6,4,9,13,5
1190,ATL,240,108,40,80,16,44,12,17,4,27,31,23,5,5,9,20,-9
1191,NYK,240,117,42,83,13,31,20,26,11,33,44,24,2,0,11,20,9
1192,NOP,240,105,40,87,9,31,16,24,12,23,35,27,9,3,12,18,-15
1193,BKN,240,120,46,84,12,27,16,17,9,35,44,30,5,5,16,21,15
1194,WAS,240,110,39,90,12,37,20,23,10,33,43,20,4,3,20,26,-5
1195,POR,240,115,39,85,13,39,24,35,8,31,39,19,13,2,13,25,5
1196,TOR,240,103,40,91,12,35,11,20,16,34,50,25,7,8,15,25,7
1197,MIL,240,96,26,77,12,39,32,35,9,32,41,19,8,8,13,23,-7
1198,HOU,240,114,44,101,13,43,13,16,13,37,50,25,7,4,17,19,-12
1199,SAC,240,126,48,96,13,37,17,24,13,40,53,33,8,7,14,23,12
1200,DAL,240,112,47,91,8,32,10,16,8,44,52,30,8,1,15,19,27
1201,MEM,240,85,34,89,7,31,10,13,10,31,41,19,8,6,15,16,-27
1202,CLE,240,114,46,95,8,20,14,24,12,34,46,24,7,3,9,13,5
1203,SAS,240,109,42,92,15,34,10,13,10,37,47,22,6,5,15,24,-5
1204,MIA,240,124,41,77,14,30,28,30,9,28,37,30,6,5,16,27,6
1205,ATL,240,118,38,79,16,38,26,30,9,25,34,26,6,6,16,27,-6
1206,CHI,240,96,37,87,10,38,12,18,10,26,36,26,4,5,14,19,-42
1207,GSW,240,138,53,94,19,42,13,17,9,38,47,39,12,5,7,17,42
1208,ORL,240,116,45,87,15,45,11,15,4,39,43,32,9,4,20,18,7
1209,CHA,240,109,40,97,12,42,17,21,11,33,44,28,9,5,17,20,-7
1210,DET,240,103,38,81,8,27,19,23,9,34,43,22,7,6,8,25,16
1211,TOR,240,87,28,87,11,38,20,26,16,30,46,18,5,4,11,24,-16
1212,BOS,240,99,37,78,11,31,14,18,7,37,44,20,4,4,20,21,-12
1213,PHI,240,111,38,85,14,41,21,25,7,33,40,26,12,4,10,19,12
1214,IND,240,94,34,88,13,43,13,18,9,33,42,20,9,7,12,20,-18
1215,PHX,240,112,40,88,11,28,21,23,12,39,51,24,8,6,15,18,18
1216,OKC,240,130,47,91,20,45,16,18,9,29,38,32,8,7,11,19,21
1217,BKN,240,109,41,98,7,32,20,22,21,29,50,16,7,11,12,19,-21
1218,MIN,240,108,41,96,15,48,11,14,12,34,46,23,4,8,18,26,-8
1219,MEM,240,116,42,92,8,32,24,35,16,40,56,22,10,7,14,15,8
1220,NOP,240,113,43,97,14,39,13,16,13,44,57,23,8,4,6,18,24
1221,LAC,240,89,31,81,10,34,17,20,5,41,46,19,2,7,15,16,-24
1222,GSW,240,99,33,95,16,48,17,24,12,37,49,20,9,2,15,15,-19
1223,MIL,240,118,44,86,18,41,12,18,5,49,54,29,10,7,17,16,19
1224,POR,240,108,39,86,13,40,17,28,11,23,34,28,11,5,15,18,-32
1225,DEN,240,140,52,83,21,42,15,20,6,34,40,35,7,3,16,25,32
1226,CHI,240,112,38,81,11,30,25,31,10,25,35,22,5,6,17,20,-26
1227,BKN,240,138,49,87,17,32,23,28,7,34,41,35,11,4,10,21,26
1228,SAC,240,125,49,89,11,30,16,19,8,37,45,28,8,7,13,20,9
1229,LAL,240,116,42,98,16,47,16,24,15,30,45,25,6,3,9,19,-9
1230,UTA,240,91,34,85,16,47,7,11,4,28,32,11,7,2,7,16,-20
1231,CLE,240,111,43,81,11,30,14,17,7,43,50,28,6,3,15,17,20
1232,HOU,240,128,45,82,16,36,22,32,4,44,48,23,5,7,14,24,4
1233,SAS,240,124,43,99,17,46,21,27,9,34,43,27,10,5,9,24,-4
1234,MIA,240,115,43,90,16,45,13,14,10,44,54,28,7,4,15,20,24
1235,ATL,240,91,31,82,13,45,16,23,6,31,37,20,8,3,14,15,-24
1236,CHA,240,109,46,89,10,34,7,8,7,35,42,29,9,3,12,21,11
1237,PHI,240,98,34,73,12,30,18,28,3,30,33,18,3,3,17,13,-11
1238,BOS,240,119,40,78,18,38,21,25,7,30,37,23,6,5,13,22,19
1239,IND,240,100,40,86,7,36,13,20,11,26,37,27,6,5,12,24,-19
1240,ORL,240,106,41,99,11,35,13,16,18,31,49,31,6,6,9,16,-6
1241,WAS,240,112,43,82,10,31,16,21,6,36,42,26,6,4,10,14,6
1242,DAL,240,85,32,78,8,37,13,19,5,34,39,16,6,2,13,18,-23
1243,NYK,240,108,42,90,12,27,12,15,11,43,54,24,5,4,9,21,23
1244,DEN,240,85,32,80,4,33,17,20,13,43,56,24,4,2,20,19,-2
1245,LAC,240,87,34,84,10,34,9,12,3,28,31,23,12,4,9,22,2
1246,MIN,240,125,42,86,18,39,23,31,9,23,32,27,11,4,13,24,-3
1247,NOP,240,128,42,76,16,33,28,37,9,29,38,33,6,1,21,26,3
1248,DET,240,87,30,89,6,35,21,27,15,26,41,17,9,7,18,20,-46
1249,CHI,240,133,50,92,18,34,15,19,14,47,61,33,13,4,18,23,46
1250,GSW,240,108,35,82,13,36,25,29,4,41,45,25,8,5,17,19,-8
1251,MEM,240,116,44,100,14,34,14,18,11,38,49,30,11,8,11,18,8
1252,TOR,240,95,36,89,8,37,15,25,22,25,47,15,11,3,16,20,-4
1253,PHX,240,99,35,74,11,32,18,22,10,29,39,25,10,2,20,23,4
1254,OKC,240,118,47,98,11,39,13,15,9,32,41,23,5,1,5,20,-4
1255,WAS,240,122,47,87,11,33,17,23,7,35,42,29,3,7,8,15,4
1256,BKN,240,108,42,91,12,32,12,15,12,30,42,23,9,6,15,22,-6
1257,POR,240,114,40,86,15,38,19,26,11,36,47,23,8,9,15,17,6
1258,SAC,240,108,39,91,14,30,16,22,15,28,43,20,10,3,12,16,-1
1259,CLE,240,109,43,87,10,34,13,15,14,34,48,29,6,8,17,18,1
1260,PHI,240,111,43,94,10,35,15,18,14,33,47,23,14,7,15,21,20
1261,HOU,240,91,30,77,13,42,18,27,7,32,39,18,8,7,21,11,-20
1262,BOS,265,101,35,88,8,28,23,28,12,41,53,17,10,6,20,19,3
1263,IND,265,98,36,94,11,37,15,17,10,37,47,22,10,6,20,21,-3
1264,NYK,240,111,40,82,13,32,18,24,9,40,49,23,7,9,15,22,15
1265,SAS,240,96,39,95,8,29,10,15,13,30,43,19,7,7,10,18,-15
1266,MIL,240,99,37,84,13,43,12,16,7,41,48,25,7,2,20,17,-4
1267,CHA,240,103,38,96,13,44,14,16,13,35,48,23,12,3,14,16,4
1268,UTA,240,116,44,86,11,33,17,22,10,30,40,23,9,4,16,16,-10
1269,DET,240,126,48,93,19,37,11,12,9,30,39,30,9,7,12,20,10
1270,ORL,240,100,38,95,9,28,15,16,9,33,42,18,9,6,8,21,-2
1271,WAS,240,102,36,88,11,29,19,24,12,42,54,23,1,6,13,21,2
1272,TOR,240,105,36,85,14,34,19,20,15,31,46,18,8,3,13,20,4
1273,NOP,240,101,34,75,12,33,21,25,7,28,35,20,5,5,13,18,-4
1274,ATL,240,93,35,78,7,26,16,19,6,33,39,19,6,2,13,14,-13
1275,LAC,240,106,44,92,12,33,6,7,13,34,47,24,5,4,13,18,13
1276,MEM,240,127,47,86,11,30,22,32,10,37,47,33,10,10,14,22,8
1277,LAL,240,119,45,97,14,33,15,19,14,27,41,26,6,7,12,25,-8
1278,POR,240,103,37,88,17,40,12,15,10,38,48,26,6,5,17,23,15
1279,SAC,240,88,33,85,7,31,15,21,8,38,46,20,8,5,12,17,-15
1280,CLE,240,82,32,75,7,24,11,18,8,34,42,21,9,3,19,10,-14
1281,GSW,240,96,39,97,10,42,8,10,22,32,54,24,16,5,15,20,14
1282,BKN,265,121,47,98,8,28,19,22,13,42,55,26,8,8,22,18,2
1283,SAS,265,119,46,107,13,32,14,18,12,32,44,33,12,8,15,19,-2
1284,CHI,240,99,39,90,11,33,10,13,8,31,39,23,8,3,7,15,-14
1285,DAL,240,113,44,88,16,36,9,9,7,41,48,28,4,2,10,14,14
1286,HOU,240,123,46,97,14,43,17,28,10,35,45,31,5,6,13,17,-18
1287,MIN,240,141,55,108,15,42,16,21,18,38,56,37,10,10,11,22,18
1288,DEN,240,99,37,89,13,36,12,16,18,35,53,28,7,2,15,14,4
1289,OKC,240,95,38,88,9,38,10,12,11,30,41,29,9,7,9,13,-4
1290,MIA,240,123,44,88,22,44,13,15,11,38,49,33,9,1,16,18,23
1291,PHX,240,100,30,79,14,34,26,29,6,29,35,24,10,1,16,14,-23
1292,NYK,240,75,29,79,11,31,6,15,11,29,40,13,8,4,14,15,-24
1293,BOS,240,99,36,76,12,29,15,17,9,36,45,26,8,8,12,15,24
1294,MIL,240,106,35,90,12,37,24,26,14,39,53,21,6,4,15,20,-8
1295,CHA,240,114,44,99,16,48,10,17,13,36,49,29,10,3,11,25,8
1296,ORL,240,92,29,86,14,46,20,23,8,36,44,25,6,9,13,20,-5
1297,DET,240,97,38,87,10,33,11,16,7,42,49,23,7,6,13,21,5
1298,IND,240,125,44,80,14,29,23,32,5,33,38,30,9,7,10,21,12
1299,UTA,240,113,40,84,15,35,18,19,9,30,39,20,6,3,15,25,-12
1300,LAC,240,108,39,96,10,32,20,24,14,35,49,16,7,6,13,23,-15
1301,MEM,240,123,44,100,12,38,23,31,16,40,56,26,9,11,10,21,15
1302,POR,240,101,37,92,16,35,11,19,16,35,51,22,8,5,12,19,-13
1303,CLE,240,114,39,80,17,39,19,29,8,35,43,22,7,3,9,15,13
1304,ATL,240,118,43,96,13,36,19,27,13,41,54,29,3,0,15,18,-16
1305,LAL,240,134,50,101,17,41,17,19,8,39,47,37,14,4,8,26,16
1306,SAS,240,100,38,92,9,30,15,20,11,28,39,22,6,6,12,21,-19
1307,PHI,240,119,45,87,8,23,21,27,12,37,49,28,7,4,13,18,19
1308,DEN,240,121,47,85,12,34,15,24,5,36,41,32,5,7,8,20,10
1309,SAC,240,111,40,92,11,29,20,24,12,35,47,21,6,3,12,19,-10
1310,DAL,240,130,49,90,17,38,15,28,11,44,55,34,6,4,16,24,24
1311,HOU,240,106,37,87,12,43,20,29,7,33,40,17,6,3,13,20,-24
1312,MIN,240,135,50,90,17,41,18,25,8,37,45,39,12,8,15,18,30
1313,OKC,240,105,36,89,15,44,18,23,13,32,45,26,10,4,20,23,-30
1314,CHI,240,130,48,91,15,33,19,21,10,31,41,34,11,3,15,21,8
1315,WAS,240,122,45,88,7,24,25,26,10,31,41,28,8,5,15,15,-8
1316,BKN,240,109,42,92,6,27,19,20,14,35,49,23,8,5,11,16,-12
1317,MIL,240,121,44,96,16,45,17,21,13,32,45,21,6,3,11,20,12
1318,UTA,240,108,39,81,17,38,13,18,7,33,40,23,3,4,21,21,-14
1319,TOR,240,122,45,100,12,41,20,25,19,29,48,26,11,7,9,17,14
1320,PHX,240,106,44,107,10,31,8,10,21,42,63,22,5,7,8,20,17
1321,LAC,240,89,31,86,6,28,21,25,8,41,49,20,5,7,13,16,-17
1322,DET,240,88,34,99,10,44,10,13,10,29,39,23,7,3,13,14,-30
1323,MEM,240,118,48,98,10,32,12,19,18,43,61,31,8,9,19,18,30
1324,BOS,240,105,38,80,17,45,12,13,8,30,38,22,5,10,13,16,-3
1325,NYK,240,108,40,90,18,36,10,15,11,31,42,23,8,1,11,17,3
1326,NOP,240,101,35,83,8,34,23,29,8,38,46,20,7,5,17,18,5
1327,GSW,240,96,37,87,7,33,15,18,8,35,43,22,12,6,14,24,-5
1328,POR,240,109,33,78,15,38,28,36,8,28,36,18,8,4,6,23,-6
1329,MIA,240,115,37,82,19,41,22,29,14,36,50,29,3,3,11,21,6
1330,ATL,240,108,39,86,8,30,22,30,10,38,48,20,8,5,10,14,6
1331,SAC,240,102,38,90,11,27,15,20,10,37,47,15,6,1,11,20,-6
1332,UTA,240,115,43,92,14,41,15,18,8,36,44,22,7,4,7,18,6
1333,DEN,240,109,42,88,11,36,14,15,6,36,42,27,2,4,12,21,-6
1334,TOR,240,117,42,89,16,36,17,25,10,34,44,24,8,4,15,20,6
1335,MIL,240,111,38,85,17,39,18,26,9,36,45,22,10,8,18,18,-6
1336,OKC,240,90,33,90,9,35,15,18,14,38,52,21,11,7,18,18,-8
1337,MIN,240,98,36,90,12,44,14,20,15,40,55,23,11,7,16,16,8
1338,DAL,240,99,33,87,12,40,21,26,10,36,46,22,6,5,12,15,17
1339,GSW,240,82,33,81,5,28,11,16,8,38,46,20,10,5,17,20,-17
1340,SAS,240,99,42,88,10,26,5,5,12,36,48,20,6,5,18,13,2
1341,BOS,240,97,40,90,9,28,8,9,13,28,41,19,10,9,10,12,-2
1342,HOU,240,114,40,85,9,26,25,32,10,38,48,15,10,2,21,24,3
1343,WAS,240,111,40,91,10,39,21,26,9,32,41,18,9,6,15,27,-3
1344,ORL,240,106,40,90,12,39,14,20,14,33,47,22,9,3,19,30,-10
1345,PHI,240,116,43,85,12,28,18,24,10,32,42,26,8,4,17,16,10
1346,DET,240,111,43,92,14,42,11,20,9,27,36,26,12,3,13,21,-29
1347,CHA,240,140,48,81,24,42,20,29,8,41,49,39,6,3,17,21,29
1348,IND,240,121,41,82,13,39,26,28,7,26,33,26,3,5,17,19,-8
1349,BKN,240,129,49,86,5,21,26,29,9,29,38,28,13,4,12,20,8
1350,SAC,240,114,43,83,14,34,14,18,9,36,45,31,2,3,18,18,-8
1351,LAL,240,122,49,99,11,32,13,20,14,30,44,24,6,5,5,16,8
1352,PHX,240,123,46,85,17,31,14,20,5,37,42,32,7,5,11,24,13
1353,NOP,240,110,36,89,10,33,28,32,15,33,48,28,7,3,12,21,-13
1354,IND,240,94,32,76,9,38,21,32,9,26,35,22,3,3,12,20,-10
1355,NYK,240,104,39,80,6,28,20,28,14,37,51,17,6,0,10,23,10
1356,CLE,240,106,40,92,10,34,16,21,14,35,49,28,2,6,13,14,-4
1357,MEM,240,110,42,90,9,27,17,22,12,33,45,21,6,8,9,18,4
1358,SAS,240,104,41,95,9,35,13,19,17,33,50,27,6,3,20,23,-25
1359,TOR,240,129,45,96,18,44,21,29,16,36,52,30,13,8,12,20,25
1360,LAC,240,104,39,78,11,32,15,17,4,27,31,22,12,3,21,10,-18
1361,MIN,240,122,49,93,16,45,8,9,11,29,40,34,9,4,17,14,18
1362,MIA,240,108,37,90,17,42,17,19,11,38,49,24,5,2,19,13,-7
1363,GSW,240,115,45,92,14,38,11,13,7,36,43,39,11,6,12,17,7
1364,POR,240,136,47,89,18,41,24,28,12,29,41,29,10,3,10,19,5
1365,ATL,240,131,48,88,14,41,21,24,9,30,39,31,6,1,13,24,-5
1366,DAL,240,103,35,78,14,37,19,21,5,23,28,23,12,5,11,21,14
1367,DEN,240,89,31,67,6,25,21,29,11,36,47,21,6,1,26,24,-14
1368,UTA,240,115,41,85,19,39,14,17,10,33,43,22,6,4,15,24,11
1369,NOP,240,104,39,97,12,46,14,22,17,30,47,21,7,5,10,21,-11
1370,CHI,240,102,37,86,11,31,17,23,10,39,49,17,10,4,13,16,4
1371,ORL,240,98,36,85,10,27,16,18,5,39,44,24,5,2,13,17,-4
1372,DET,240,115,44,91,18,43,9,14,9,38,47,31,6,1,14,21,9
1373,MIL,240,106,39,92,11,46,17,22,11,36,47,21,9,2,8,12,-9
1374,BKN,240,104,37,82,9,31,21,26,8,25,33,28,10,10,13,20,-14
1375,MEM,240,118,48,102,10,35,12,21,23,38,61,24,11,5,13,21,14
1376,CHA,240,121,50,104,14,38,7,13,13,32,45,28,14,5,9,22,-3
1377,WAS,240,124,40,87,16,38,28,31,10,41,51,26,5,4,15,12,3
1378,PHI,240,133,50,96,17,40,16,17,12,42,54,33,7,7,14,21,20
1379,HOU,240,113,37,89,15,44,24,33,11,31,42,25,6,4,11,16,-20
1380,CHA,240,99,39,85,9,35,12,21,5,29,34,27,10,9,18,15,-34
1381,PHX,240,133,52,103,17,41,12,12,14,39,53,36,15,4,17,21,34
1382,TOR,240,120,41,86,13,34,25,30,11,33,44,21,9,5,17,27,15
1383,NYK,240,105,35,78,12,36,23,28,7,23,30,22,11,4,18,26,-15
1384,BOS,265,116,39,86,13,36,25,28,9,37,46,25,5,10,22,23,5
1385,ORL,265,111,40,95,9,27,22,27,10,35,45,17,12,3,16,24,-5
1386,LAL,240,108,36,75,13,41,23,29,4,24,28,20,13,5,18,16,5
1387,MIN,240,103,41,92,9,38,12,16,20,36,56,21,9,2,24,22,-5
1388,OKC,240,86,35,85,10,30,6,9,7,34,41,20,11,4,11,16,-9
1389,DAL,240,95,38,85,14,39,5,7,7,41,48,28,9,3,16,12,9
1390,CLE,240,108,41,88,6,26,20,28,12,36,48,26,6,4,11,11,4
1391,IND,240,104,37,83,19,46,11,14,9,30,39,24,6,6,14,24,-4
1392,SAC,240,115,40,78,13,34,22,27,7,32,39,31,3,2,16,18,2
1393,MIA,240,113,46,105,9,33,12,12,18,31,49,26,4,3,9,18,-2
1394,UTA,240,116,40,92,14,44,22,28,15,30,45,19,7,0,13,21,-7
1395,GSW,240,123,46,86,17,32,14,21,7,33,40,39,10,2,15,24,7
1396,BKN,240,116,42,97,11,33,21,25,17,40,57,26,9,2,15,20,-4
1397,LAC,240,120,42,86,14,36,22,31,7,33,40,23,7,6,11,19,4
1398,DEN,240,124,46,86,10,32,22,27,13,33,46,33,10,6,18,23,13
1399,HOU,240,111,37,85,16,42,21,24,13,23,36,20,10,4,18,24,-13
1400,SAS,265,116,42,102,12,40,20,28,13,35,48,30,8,3,17,27,-1
1401,DET,265,117,41,101,9,35,26,33,22,41,63,18,12,6,21,23,1
1402,WAS,240,119,46,87,6,27,21,26,6,37,43,26,9,3,12,22,-1
1403,CHI,240,120,41,84,17,34,21,25,6,38,44,17,4,4,15,24,1
1404,NOP,240,113,39,95,16,51,19,30,14,36,50,28,10,5,15,16,-23
1405,MIL,240,136,49,92,23,48,15,18,4,44,48,27,10,4,14,20,23
1406,DAL,240,112,42,81,9,22,19,22,10,37,47,30,5,7,13,14,16
1407,SAC,240,96,38,91,10,29,10,12,8,25,33,25,7,4,10,16,-16
1408,LAL,240,139,47,85,19,41,26,30,5,42,47,27,6,9,7,21,33
1409,POR,240,106,36,102,12,42,22,27,21,33,54,19,4,2,9,22,-33
1410,IND,240,106,38,91,8,31,22,29,17,38,55,23,7,8,17,22,-2
1411,CHI,240,108,35,86,12,27,26,30,8,34,42,22,11,5,11,19,2
1412,MIN,240,108,40,93,14,41,14,22,11,30,41,23,9,5,10,30,-12
1413,UTA,240,120,37,78,11,29,35,41,10,39,49,18,4,5,18,20,12
1414,BOS,240,123,45,83,10,27,23,26,13,38,51,28,6,7,18,18,15
1415,PHX,240,108,41,100,11,35,15,16,15,22,37,20,10,2,10,21,-15
1416,MEM,240,118,49,102,10,26,10,16,16,42,58,28,7,11,10,18,13
1417,SAS,240,105,39,90,12,35,15,24,11,36,47,24,3,8,11,15,-13
1418,NYK,240,80,30,81,8,41,12,22,5,43,48,12,6,3,10,12,-15
1419,OKC,240,95,36,87,18,43,5,7,7,42,49,21,6,3,10,17,15
1420,LAC,240,108,38,78,15,34,17,19,3,34,37,27,6,7,13,24,-8
1421,TOR,240,116,40,96,11,35,25,33,18,36,54,19,8,4,7,18,8
1422,CLE,240,118,48,84,8,25,14,24,8,38,46,27,1,8,9,18,-3
1423,ATL,240,121,43,97,16,38,19,21,14,30,44,23,8,4,2,23,3
1424,HOU,240,110,41,93,14,42,14,17,15,31,46,21,9,4,18,27,-10
1425,MIA,240,120,40,86,14,33,26,31,11,32,43,21,7,6,14,16,10
1426,MIL,240,136,45,91,13,33,33,36,14,36,50,24,7,6,13,19,18
1427,ORL,240,118,42,87,13,36,21,27,6,27,33,26,5,1,10,26,-18
1428,PHI,240,110,42,100,13,32,13,20,14,29,43,22,10,4,8,20,8
1429,BKN,240,102,37,81,7,27,21,27,12,40,52,21,4,9,18,22,-8
1430,WAS,240,110,45,90,9,29,11,17,10,37,47,27,7,8,8,19,17
1431,CLE,240,93,35,83,8,28,15,23,8,36,44,20,4,3,13,17,-17
1432,DAL,240,94,38,81,9,24,9,13,7,29,36,23,7,5,13,19,-1
1433,SAC,240,95,36,75,10,26,13,15,7,31,38,21,5,2,15,21,1
1434,UTA,240,120,46,87,8,29,20,32,13,33,46,22,6,3,11,20,15
1435,POR,240,105,37,88,14,40,17,24,11,34,45,23,6,3,11,28,-15
1436,PHX,240,115,41,89,12,34,21,28,18,38,56,22,7,7,15,15,18
1437,OKC,240,97,38,96,7,35,14,16,14,31,45,19,6,1,12,24,-18
1438,LAL,240,99,39,86,15,41,6,8,7,32,39,24,5,5,18,25,-5
1439,MEM,240,104,35,85,10,30,24,29,13,30,43,18,13,5,13,11,5
